time,raw_bytes,CHECKSUM_TRANSM_DYN_ACC2,CHECKSUM_TRANSM_DYN_ACC2_recalculated,CHECKSUM_TRANSM_DYN_ACC2_ok,all_checksums_ok,REQ_HAPTIC_COLL_ALERT_ARC,REQ_AUDIO_COLL_ALERT_ARC,REQ_VISUAL_COLL_ALERT_ARC,BLIND_SENSOR,REQUEST_TAKEOVER,TARGET_DETECTED,INTER_VEHICLE_DISTANCE,AEB_ENABLED,AUTO_BRAKING_IN_PROGRESS,ARC_STATUS,DISPLAY_INTERVEHICLE_TIME,DRIVE_AWAY_REQUEST,AUTO_BRAKING_STATUS,MDD_DECEL_CONTROL_REQ,PROCESS_COUNTER_4B_ACC2,TARGET_POSITION
90.11,00 FF 8C 00 F8 C0 0B 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,0,POS5
90.13,00 FF 8C 00 F8 C0 1A 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,1,POS5
90.15,00 FF 8C 00 F8 C0 29 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,2,POS5
90.17,00 FF 8C 00 F8 C0 38 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,3,POS5
90.19,00 FF 8C 00 F8 C0 47 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,4,POS5
90.211,00 FF 8C 00 F8 C0 56 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,5,POS5
90.23,00 FF 8C 00 F8 C0 65 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,6,POS5
90.25,00 FF 8C 00 F8 C0 74 80,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,7,POS5
90.27,00 FF 8C 00 F8 C0 83 80,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,8,POS5
90.29,00 FF 8C 00 F8 C0 92 80,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,9,POS5
90.31,00 FF 8C 00 F8 C0 A1 80,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,10,POS5
90.33,00 FF 8C 00 F8 C0 B0 80,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,11,POS5
90.35,00 FF 8C 00 F8 C0 CF 80,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,12,POS5
90.37,00 FF 8C 00 F8 C0 DE 80,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,13,POS5
90.39,00 FF 8C 00 F8 C0 ED 80,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,14,POS5
90.41,00 FF 8C 00 F8 C0 FC 80,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,15,POS5
90.43,00 FF 8C 00 F8 C0 0B 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,0,POS5
90.45,00 FF 8C 00 F8 C0 1A 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,1,POS5
90.47,00 FF 8C 00 F8 C0 29 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,2,POS5
90.49,00 FF 8C 00 F8 C0 38 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,3,POS5
90.51,00 FF 8C 00 F8 C0 47 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,4,POS5
90.53,00 FF 8C 00 F8 C0 56 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,5,POS5
90.55,00 FF 8C 00 F8 C0 65 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,6,POS5
90.571,00 FF 8C 00 F8 C0 74 80,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,7,POS5
90.59,00 FF 8C 00 F8 C0 83 80,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,8,POS5
90.61,00 FF 8C 00 F8 C0 92 80,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,9,POS5
90.631,00 FF 8C 00 F8 C0 A1 80,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,10,POS5
90.65,00 FF 8C 00 F8 C0 B0 80,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,11,POS5
90.67,00 FF 8C 00 F8 C0 CF 80,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,12,POS5
90.69,00 FF 8C 00 F8 C0 DE 80,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,13,POS5
90.711,00 FF 8C 00 F8 C0 ED 80,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,14,POS5
90.73,00 FF 8C 00 F8 C0 FC 80,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,15,POS5
90.75,00 FF 8C 00 F8 C0 0B 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,0,POS5
90.77,00 FF 8C 00 F8 C0 1A 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,1,POS5
90.791,00 FF 8C 00 F8 C0 29 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,2,POS5
90.81,00 FF 8C 00 F8 C0 38 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,3,POS5
